,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
0,0,0,0,0,0,0,0,0,0,0,0,2022-08-16,IDEA,8.7,9.0,8.7,8.85,3.448,0.0,1.724,3.448,0.0,0.0,16,8,2022,0.01,22,1.714,1.714,1.01714
1,1,1,1,1,1,1,1,1,1,1,1,2022-08-17,IDEA,8.85,9.1,8.8,9.0,2.825,-0.565,1.695,2.825,0.565,0.565,17,8,2022,0.01,22,-0.02,1.694,1.0169365719999999
2,2,2,2,2,2,2,2,2,2,2,2,2022-08-18,IDEA,8.95,9.1,8.9,8.9,1.676,-0.559,-0.559,1.676,0.559,0.559,18,8,2022,0.01,22,-0.02,1.674,1.0167331846855998
3,3,3,3,3,3,3,3,3,3,3,3,2022-08-19,IDEA,8.95,9.05,8.75,8.8,1.117,-2.235,-1.676,2.235,1.117,1.117,19,8,2022,0.01,22,-0.02,1.654,1.0165298380486627
4,4,4,4,4,4,4,4,4,4,4,4,2022-08-22,IDEA,8.8,8.8,8.6,8.65,0.0,-2.273,-1.705,2.273,0.0,0.0,22,8,2022,0.01,22,1.695,3.349,1.0337600188035876
5,5,5,5,5,5,5,5,5,5,5,5,2022-08-23,IDEA,8.6,8.9,8.5,8.85,3.488,-1.163,2.907,3.488,1.163,1.163,23,8,2022,0.01,22,-0.02,3.329,1.0335532667998268
6,6,6,6,6,6,6,6,6,6,6,6,2022-08-24,IDEA,8.85,9.35,8.85,9.2,5.65,0.0,3.955,5.65,0.0,0.0,24,8,2022,0.01,22,3.945,7.274,1.07432694317508
7,7,7,7,7,7,7,7,7,7,7,7,2022-08-25,IDEA,9.25,9.55,9.1,9.1,3.243,-1.622,-1.622,3.243,1.622,1.622,25,8,2022,0.01,22,-0.02,7.2540000000000004,1.074112077786445
8,8,8,8,8,8,8,8,8,8,8,8,2022-08-26,IDEA,9.2,9.35,9.05,9.15,1.63,-1.63,-0.543,1.63,1.63,1.63,26,8,2022,0.01,22,-0.02,7.234000000000001,1.0738972553708876
9,9,9,9,9,9,9,9,9,9,9,9,2022-08-29,IDEA,8.95,9.05,8.85,8.85,1.117,-1.117,-1.117,1.117,1.117,1.117,29,8,2022,0.01,22,-0.02,7.214000000000001,1.0736824759198136
10,10,10,10,10,10,10,10,10,10,10,10,2022-08-30,IDEA,8.95,9.25,8.9,9.05,3.352,-0.559,1.117,3.352,0.559,0.559,30,8,2022,0.01,22,-0.02,7.194000000000002,1.0734677394246297
11,11,11,11,11,11,11,11,11,11,11,11,2022-09-01,IDEA,8.95,9.3,8.9,9.1,3.911,-0.559,1.676,3.911,0.559,0.559,1,9,2022,0.01,22,-0.02,7.174000000000002,1.0732530458767449
12,12,12,12,12,12,12,12,12,12,12,12,2022-09-02,IDEA,9.1,9.2,8.95,8.95,1.099,-1.648,-1.648,1.648,1.099,1.099,2,9,2022,0.01,22,-0.02,7.154000000000003,1.0730383952675695
13,13,13,13,13,13,13,13,13,13,13,13,2022-09-05,IDEA,9.05,9.45,9.05,9.3,4.42,0.0,2.762,4.42,0.0,0.0,5,9,2022,0.01,22,2.752,9.906000000000002,1.102568411905333
14,14,14,14,14,14,14,14,14,14,14,14,2022-09-06,IDEA,9.3,9.4,9.1,9.15,1.075,-2.151,-1.613,2.151,1.075,1.075,6,9,2022,0.01,22,-0.02,9.886000000000003,1.102347898222952
15,15,15,15,15,15,15,15,15,15,15,15,2022-09-07,IDEA,9.1,10.05,9.05,9.75,10.44,-0.549,7.143,10.44,0.549,0.549,7,9,2022,0.01,22,-0.02,9.866000000000003,1.1021274286433074
16,16,16,16,16,16,16,16,16,16,16,16,2022-09-08,IDEA,9.9,10.05,9.6,9.7,1.515,-3.03,-2.02,3.03,1.515,1.515,8,9,2022,0.01,22,-0.02,9.846000000000004,1.1019070031575788
17,17,17,17,17,17,17,17,17,17,17,17,2022-09-09,IDEA,9.85,10.05,9.5,9.55,2.03,-3.553,-3.046,3.553,2.03,2.03,9,9,2022,0.01,22,-0.02,9.826000000000004,1.1016866217569474
18,18,18,18,18,18,18,18,18,18,18,18,2022-09-12,IDEA,9.7,9.75,9.6,9.65,0.515,-1.031,-0.515,1.031,0.515,0.515,12,9,2022,0.01,22,-0.02,9.806000000000004,1.101466284432596
19,19,19,19,19,19,19,19,19,19,19,19,2022-09-13,IDEA,9.7,10.1,9.65,9.9,4.124,-0.515,2.062,4.124,0.515,0.515,13,9,2022,0.01,22,-0.02,9.786000000000005,1.1012459911757095
20,20,20,20,20,20,20,20,20,20,20,20,2022-09-14,IDEA,9.7,9.85,9.55,9.75,1.546,-1.546,0.515,1.546,1.546,1.546,14,9,2022,0.01,22,-0.02,9.766000000000005,1.1010257419774745
21,21,21,21,21,21,21,21,21,21,21,21,2022-09-15,IDEA,9.8,9.95,9.6,9.65,1.531,-2.041,-1.531,2.041,1.531,1.531,15,9,2022,0.01,22,-0.02,9.746000000000006,1.100805536829079
22,22,22,22,22,22,22,22,22,22,22,22,2022-09-16,IDEA,9.55,9.65,9.1,9.2,1.047,-4.712,-3.665,4.712,1.047,1.047,16,9,2022,0.01,22,-0.02,9.726000000000006,1.1005853757217132
23,23,23,23,23,23,23,23,23,23,23,23,2022-09-19,IDEA,9.25,9.3,9.05,9.1,0.541,-2.162,-1.622,2.162,0.541,0.541,19,9,2022,0.01,22,-0.02,9.706000000000007,1.1003652586465689
24,24,24,24,24,24,24,24,24,24,24,24,2022-09-20,IDEA,9.15,9.3,9.1,9.15,1.639,-0.546,0.0,1.639,0.546,0.546,20,9,2022,0.01,22,-0.02,9.686000000000007,1.1001451855948396
25,25,25,25,25,25,25,25,25,25,25,25,2022-09-21,IDEA,9.15,9.35,9.05,9.2,2.186,-1.093,0.546,2.186,1.093,1.093,21,9,2022,0.01,22,-0.02,9.666000000000007,1.0999251565577206
26,26,26,26,26,26,26,26,26,26,26,26,2022-09-22,IDEA,9.2,9.3,9.0,9.1,1.087,-2.174,-1.087,2.174,1.087,1.087,22,9,2022,0.01,22,-0.02,9.646000000000008,1.099705171526409
27,27,27,27,27,27,27,27,27,27,27,27,2022-09-23,IDEA,9.15,9.2,8.9,8.95,0.546,-2.732,-2.186,2.732,0.546,0.546,23,9,2022,0.01,22,-0.02,9.626000000000008,1.0994852304921037
28,28,28,28,28,28,28,28,28,28,28,28,2022-09-26,IDEA,8.9,9.15,8.7,9.0,2.809,-2.247,1.124,2.809,2.247,2.247,26,9,2022,0.01,22,-0.02,9.606000000000009,1.0992653334460052
29,29,29,29,29,29,29,29,29,29,29,29,2022-09-27,IDEA,9.05,9.25,9.0,9.15,2.21,-0.552,1.105,2.21,0.552,0.552,27,9,2022,0.01,22,-0.02,9.58600000000001,1.099045480379316
30,30,30,30,30,30,30,30,30,30,30,30,2022-09-28,IDEA,9.0,9.35,8.95,9.0,3.889,-0.556,0.0,3.889,0.556,0.556,28,9,2022,0.01,22,-0.02,9.56600000000001,1.09882567128324
31,31,31,31,31,31,31,31,31,31,31,31,2022-09-29,IDEA,9.05,9.2,8.4,8.5,1.657,-7.182,-6.077,7.182,1.657,1.657,29,9,2022,0.01,22,-0.02,9.54600000000001,1.0986059061489835
32,32,32,32,32,32,32,32,32,32,32,32,2022-09-30,IDEA,8.5,9.05,8.5,8.8,6.471,0.0,3.529,6.471,0.0,0.0,30,9,2022,0.01,22,3.519,13.06500000000001,1.1372658479863662
33,33,33,33,33,33,33,33,33,33,33,33,2022-10-03,IDEA,8.8,8.8,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,3,10,2022,0.01,22,-0.01,13.05500000000001,1.1371521214015676
34,34,34,34,34,34,34,34,34,34,34,34,2022-10-03,IDEA,8.85,9.2,8.8,8.85,3.955,-0.565,0.0,3.955,0.565,0.565,3,10,2022,0.01,22,-0.02,13.03500000000001,1.1369246909772874
35,35,35,35,35,35,35,35,35,35,35,35,2022-10-04,IDEA,9.0,9.15,8.9,9.0,1.667,-1.111,0.0,1.667,1.111,1.111,4,10,2022,0.01,22,-0.02,13.015000000000011,1.136697306039092
36,36,36,36,36,36,36,36,36,36,36,36,2022-10-06,IDEA,9.05,9.15,8.9,9.0,1.105,-1.657,-0.552,1.657,1.105,1.105,6,10,2022,0.01,22,-0.02,12.995000000000012,1.1364699665778841
37,37,37,37,37,37,37,37,37,37,37,37,2022-10-07,IDEA,9.0,9.2,8.95,9.1,2.222,-0.556,1.111,2.222,0.556,0.556,7,10,2022,0.01,22,-0.02,12.975000000000012,1.1362426725845687
38,38,38,38,38,38,38,38,38,38,38,38,2022-10-10,IDEA,8.95,9.05,8.8,8.85,1.117,-1.676,-1.117,1.676,1.117,1.117,10,10,2022,0.01,22,-0.02,12.955000000000013,1.1360154240500517
39,39,39,39,39,39,39,39,39,39,39,39,2022-10-11,IDEA,8.9,8.95,8.55,8.65,0.562,-3.933,-2.809,3.933,0.562,0.562,11,10,2022,0.01,22,-0.02,12.935000000000013,1.1357882209652417
40,40,40,40,40,40,40,40,40,40,40,40,2022-10-12,IDEA,8.7,8.75,8.55,8.65,0.575,-1.724,-0.575,1.724,0.575,0.575,12,10,2022,0.01,22,-0.02,12.915000000000013,1.1355610633210487
41,41,41,41,41,41,41,41,41,41,41,41,2022-10-13,IDEA,8.65,8.7,8.45,8.6,0.578,-2.312,-0.578,2.312,0.578,0.578,13,10,2022,0.01,22,-0.02,12.895000000000014,1.1353339511083844
42,42,42,42,42,42,42,42,42,42,42,42,2022-10-14,IDEA,8.75,8.75,8.45,8.5,0.0,-3.429,-2.857,3.429,0.0,0.0,14,10,2022,0.01,22,2.8470000000000004,15.742000000000015,1.1676569086964401
43,43,43,43,43,43,43,43,43,43,43,43,2022-10-17,IDEA,8.5,8.55,8.35,8.4,0.588,-1.765,-1.176,1.765,0.588,0.588,17,10,2022,0.01,22,-0.02,15.722000000000016,1.167423377314701
44,44,44,44,44,44,44,44,44,44,44,44,2022-10-18,IDEA,8.45,8.6,8.4,8.45,1.775,-0.592,0.0,1.775,0.592,0.592,18,10,2022,0.01,22,-0.02,15.702000000000016,1.167189892639238
45,45,45,45,45,45,45,45,45,45,45,45,2022-10-19,IDEA,8.5,8.6,8.45,8.5,1.176,-0.588,0.0,1.176,0.588,0.588,19,10,2022,0.01,22,-0.02,15.682000000000016,1.16695645466071
46,46,46,46,46,46,46,46,46,46,46,46,2022-10-20,IDEA,8.5,8.7,8.45,8.55,2.353,-0.588,0.588,2.353,0.588,0.588,20,10,2022,0.01,22,-0.02,15.662000000000017,1.166723063369778
47,47,47,47,47,47,47,47,47,47,47,47,2022-10-21,IDEA,8.85,8.85,8.55,8.7,0.0,-3.39,-1.695,3.39,0.0,0.0,21,10,2022,0.01,22,1.685,17.347000000000016,1.1863823469875587
48,48,48,48,48,48,48,48,48,48,48,48,2022-10-24,IDEA,8.8,8.8,8.65,8.7,0.0,-1.705,-1.136,1.705,0.0,0.0,24,10,2022,0.01,22,1.126,18.473000000000017,1.1997410122146388
49,49,49,49,49,49,49,49,49,49,49,49,2022-10-25,IDEA,8.7,8.8,8.55,8.6,1.149,-1.724,-1.149,1.724,1.149,1.149,25,10,2022,0.01,22,-0.02,18.453000000000017,1.199501064012196
50,50,50,50,50,50,50,50,50,50,50,50,2022-10-27,IDEA,8.65,8.75,8.55,8.6,1.156,-1.156,-0.578,1.156,1.156,1.156,27,10,2022,0.01,22,-0.02,18.433000000000018,1.1992611637993935
51,51,51,51,51,51,51,51,51,51,51,51,2022-10-28,IDEA,8.7,8.8,8.5,8.55,1.149,-2.299,-1.724,2.299,1.149,1.149,28,10,2022,0.01,22,-0.02,18.413000000000018,1.1990213115666337
52,52,52,52,52,52,52,52,52,52,52,52,2022-10-31,IDEA,8.6,8.65,8.55,8.55,0.581,-0.581,-0.581,0.581,0.581,0.581,31,10,2022,0.01,22,-0.02,18.39300000000002,1.1987815073043204
53,53,53,53,53,53,53,53,53,53,53,53,2022-11-01,IDEA,8.6,8.7,8.55,8.65,1.163,-0.581,0.581,1.163,0.581,0.581,1,11,2022,0.01,22,-0.02,18.37300000000002,1.1985417510028595
54,54,54,54,54,54,54,54,54,54,54,54,2022-11-02,IDEA,8.65,8.65,8.55,8.55,0.0,-1.156,-1.156,1.156,0.0,0.0,2,11,2022,0.01,22,1.146,19.51900000000002,1.2122770394693523
55,55,55,55,55,55,55,55,55,55,55,55,2022-11-03,IDEA,8.55,8.65,8.5,8.55,1.17,-0.585,0.0,1.17,0.585,0.585,3,11,2022,0.01,22,-0.02,19.49900000000002,1.2120345840614584
56,56,56,56,56,56,56,56,56,56,56,56,2022-11-04,IDEA,8.5,8.55,8.3,8.4,0.588,-2.353,-1.176,2.353,0.588,0.588,4,11,2022,0.01,22,-0.02,19.47900000000002,1.211792177144646
57,57,57,57,57,57,57,57,57,57,57,57,2022-11-07,IDEA,8.45,8.55,8.25,8.35,1.183,-2.367,-1.183,2.367,1.183,1.183,7,11,2022,0.01,22,-0.02,19.45900000000002,1.211549818709217
58,58,58,58,58,58,58,58,58,58,58,58,2022-11-09,IDEA,8.4,8.7,8.3,8.5,3.571,-1.19,1.19,3.571,1.19,1.19,9,11,2022,0.01,22,-0.02,19.43900000000002,1.2113075087454752
59,59,59,59,59,59,59,59,59,59,59,59,2022-11-10,IDEA,8.5,8.75,8.45,8.65,2.941,-0.588,1.765,2.941,0.588,0.588,10,11,2022,0.01,22,-0.02,19.419000000000022,1.2110652472437262
60,60,60,60,60,60,60,60,60,60,60,60,2022-11-11,IDEA,8.7,8.75,8.4,8.5,0.575,-3.448,-2.299,3.448,0.575,0.575,11,11,2022,0.01,22,-0.02,19.399000000000022,1.2108230341942774
61,61,61,61,61,61,61,61,61,61,61,61,2022-11-14,IDEA,8.55,8.65,8.25,8.5,1.17,-3.509,-0.585,3.509,1.17,1.17,14,11,2022,0.01,22,-0.02,19.379000000000023,1.2105808695874385
62,62,62,62,62,62,62,62,62,62,62,62,2022-11-15,IDEA,8.55,8.55,8.4,8.45,0.0,-1.754,-1.17,1.754,0.0,0.0,15,11,2022,0.01,22,1.16,20.539000000000023,1.2246236076746528
63,63,63,63,63,63,63,63,63,63,63,63,2022-11-16,IDEA,8.5,8.55,8.3,8.4,0.588,-2.353,-1.176,2.353,0.588,0.588,16,11,2022,0.01,22,-0.02,20.519000000000023,1.224378682953118
64,64,64,64,64,64,64,64,64,64,64,64,2022-11-17,IDEA,8.45,8.5,8.3,8.35,0.592,-1.775,-1.183,1.775,0.592,0.592,17,11,2022,0.01,22,-0.02,20.499000000000024,1.2241338072165275
65,65,65,65,65,65,65,65,65,65,65,65,2022-11-18,IDEA,8.35,8.4,8.3,8.35,0.599,-0.599,0.0,0.599,0.599,0.599,18,11,2022,0.01,22,-0.02,20.479000000000024,1.2238889804550843
66,66,66,66,66,66,66,66,66,66,66,66,2022-11-21,IDEA,8.4,8.5,8.3,8.4,1.19,-1.19,0.0,1.19,1.19,1.19,21,11,2022,0.01,22,-0.02,20.459000000000024,1.2236442026589933
67,67,67,67,67,67,67,67,67,67,67,67,2022-11-22,IDEA,8.45,8.5,8.3,8.35,0.592,-1.775,-1.183,1.775,0.592,0.592,22,11,2022,0.01,22,-0.02,20.439000000000025,1.2233994738184615
68,68,68,68,68,68,68,68,68,68,68,68,2022-11-23,IDEA,8.35,8.4,8.15,8.25,0.599,-2.395,-1.198,2.395,0.599,0.599,23,11,2022,0.01,22,-0.02,20.419000000000025,1.2231547939236977
69,69,69,69,69,69,69,69,69,69,69,69,2022-11-24,IDEA,8.3,8.35,8.0,8.05,0.602,-3.614,-3.012,3.614,0.602,0.602,24,11,2022,0.01,22,-0.02,20.399000000000026,1.222910162964913
70,70,70,70,70,70,70,70,70,70,70,70,2022-11-25,IDEA,8.05,8.1,7.95,8.05,0.621,-1.242,0.0,1.242,0.621,0.621,25,11,2022,0.01,22,-0.02,20.379000000000026,1.2226655809323201
71,71,71,71,71,71,71,71,71,71,71,71,2022-11-28,IDEA,8.1,8.15,8.0,8.05,0.617,-1.235,-0.617,1.235,0.617,0.617,28,11,2022,0.01,22,-0.02,20.359000000000027,1.2224210478161337
72,72,72,72,72,72,72,72,72,72,72,72,2022-11-29,IDEA,8.1,8.15,8.0,8.05,0.617,-1.235,-0.617,1.235,0.617,0.617,29,11,2022,0.01,22,-0.02,20.339000000000027,1.2221765636065705
73,73,73,73,73,73,73,73,73,73,73,73,2022-11-30,IDEA,8.05,8.3,8.0,8.25,3.106,-0.621,2.484,3.106,0.621,0.621,30,11,2022,0.01,22,-0.02,20.319000000000027,1.2219321282938491
74,74,74,74,74,74,74,74,74,74,74,74,2022-12-01,IDEA,8.3,8.3,8.1,8.15,0.0,-2.41,-1.807,2.41,0.0,0.0,1,12,2022,0.01,22,1.797,22.116000000000028,1.2438902486392895
75,75,75,75,75,75,75,75,75,75,75,75,2022-12-02,IDEA,8.15,8.35,8.15,8.3,2.454,0.0,1.84,2.454,0.0,0.0,2,12,2022,0.01,22,1.83,23.946000000000026,1.2666534401893885
76,76,76,76,76,76,76,76,76,76,76,76,2022-12-05,IDEA,8.35,8.35,8.15,8.15,0.0,-2.395,-2.395,2.395,0.0,0.0,5,12,2022,0.01,22,2.385,26.331000000000024,1.2968631247379054
77,77,77,77,77,77,77,77,77,77,77,77,2022-12-06,IDEA,8.15,8.2,7.9,8.05,0.613,-3.067,-1.227,3.067,0.613,0.613,6,12,2022,0.01,22,-0.02,26.311000000000025,1.2966037521129579
78,78,78,78,78,78,78,78,78,78,78,78,2022-12-07,IDEA,8.1,8.1,7.9,8.0,0.0,-2.469,-1.235,2.469,0.0,0.0,7,12,2022,0.01,22,1.225,27.536000000000026,1.3124871480763418
79,79,79,79,79,79,79,79,79,79,79,79,2022-12-08,IDEA,8.05,8.05,8.0,8.0,0.0,-0.621,-0.621,0.621,0.0,0.0,8,12,2022,0.01,22,0.611,28.147000000000027,1.3205064445510883
80,80,80,80,80,80,80,80,80,80,80,80,2022-12-09,IDEA,8.05,8.05,7.9,7.95,0.0,-1.863,-1.242,1.863,0.0,0.0,9,12,2022,0.01,22,1.232,29.379000000000026,1.336775083947958
81,81,81,81,81,81,81,81,81,81,81,81,2022-12-12,IDEA,7.95,8.0,7.9,7.95,0.629,-0.629,0.0,0.629,0.629,0.629,12,12,2022,0.01,22,-0.02,29.359000000000027,1.3365077289311684
82,82,82,82,82,82,82,82,82,82,82,82,2022-12-13,IDEA,7.95,8.0,7.85,7.9,0.629,-1.258,-0.629,1.258,0.629,0.629,13,12,2022,0.01,22,-0.02,29.339000000000027,1.3362404273853823
83,83,83,83,83,83,83,83,83,83,83,83,2022-12-14,IDEA,7.95,8.95,7.75,8.65,12.579,-2.516,8.805,12.579,2.516,2.516,14,12,2022,0.01,22,-0.02,29.319000000000027,1.3359731792999052
84,84,84,84,84,84,84,84,84,84,84,84,2022-12-15,IDEA,8.65,8.75,8.25,8.4,1.156,-4.624,-2.89,4.624,1.156,1.156,15,12,2022,0.01,22,-0.02,29.299000000000028,1.3357059846640453
85,85,85,85,85,85,85,85,85,85,85,85,2022-12-16,IDEA,8.35,8.65,8.25,8.3,3.593,-1.198,-0.599,3.593,1.198,1.198,16,12,2022,0.01,22,-0.02,29.27900000000003,1.3354388434671125
86,86,86,86,86,86,86,86,86,86,86,86,2022-12-19,IDEA,8.35,8.45,8.25,8.35,1.198,-1.198,0.0,1.198,1.198,1.198,19,12,2022,0.01,22,-0.02,29.25900000000003,1.335171755698419
87,87,87,87,87,87,87,87,87,87,87,87,2022-12-20,IDEA,8.35,8.4,8.1,8.25,0.599,-2.994,-1.198,2.994,0.599,0.599,20,12,2022,0.01,22,-0.02,29.23900000000003,1.3349047213472793
88,88,88,88,88,88,88,88,88,88,88,88,2022-12-21,IDEA,8.3,8.3,7.95,8.0,0.0,-4.217,-3.614,4.217,0.0,0.0,21,12,2022,0.01,22,3.604,32.84300000000003,1.3830146875046354
89,89,89,89,89,89,89,89,89,89,89,89,2022-12-22,IDEA,8.05,8.1,7.85,8.0,0.621,-2.484,-0.621,2.484,0.621,0.621,22,12,2022,0.01,22,-0.02,32.82300000000003,1.3827380845671344
90,90,90,90,90,90,90,90,90,90,90,90,2022-12-23,IDEA,7.95,8.0,7.6,7.65,0.629,-4.403,-3.774,4.403,0.629,0.629,23,12,2022,0.01,22,-0.02,32.803000000000026,1.3824615369502211
91,91,91,91,91,91,91,91,91,91,91,91,2022-12-26,IDEA,7.7,7.95,7.6,7.85,3.247,-1.299,1.948,3.247,1.299,1.299,26,12,2022,0.01,22,-0.02,32.78300000000002,1.3821850446428312
92,92,92,92,92,92,92,92,92,92,92,92,2022-12-27,IDEA,7.85,8.0,7.85,7.9,1.911,0.0,0.637,1.911,0.0,0.0,27,12,2022,0.01,22,0.627,33.410000000000025,1.3908513448727418
93,93,93,93,93,93,93,93,93,93,93,93,2022-12-28,IDEA,7.9,8.1,7.85,7.95,2.532,-0.633,0.633,2.532,0.633,0.633,28,12,2022,0.01,22,-0.02,33.39000000000002,1.3905731746037673
94,94,94,94,94,94,94,94,94,94,94,94,2022-12-29,IDEA,7.95,8.0,7.8,7.9,0.629,-1.887,-0.629,1.887,0.629,0.629,29,12,2022,0.01,22,-0.02,33.37000000000002,1.3902950599688466
95,95,95,95,95,95,95,95,95,95,95,95,2022-12-30,IDEA,8.0,8.05,7.85,7.9,0.625,-1.875,-1.25,1.875,0.625,0.625,30,12,2022,0.01,22,-0.02,33.350000000000016,1.3900170009568529
96,96,96,96,96,96,96,96,96,96,96,96,2023-01-02,IDEA,7.9,8.1,7.85,8.0,2.532,-0.633,1.266,2.532,0.633,0.633,2,1,2023,0.01,22,-0.02,33.33000000000001,1.3897389975566616
97,97,97,97,97,97,97,97,97,97,97,97,2023-01-03,IDEA,8.05,8.15,7.9,7.95,1.242,-1.863,-1.242,1.863,1.242,1.242,3,1,2023,0.01,22,-0.02,33.31000000000001,1.3894610497571502
98,98,98,98,98,98,98,98,98,98,98,98,2023-01-04,IDEA,7.95,8.0,7.7,7.8,0.629,-3.145,-1.887,3.145,0.629,0.629,4,1,2023,0.01,22,-0.02,33.290000000000006,1.389183157547199
99,99,99,99,99,99,99,99,99,99,99,99,2023-01-05,IDEA,7.85,7.95,7.7,7.9,1.274,-1.911,0.637,1.911,1.274,1.274,5,1,2023,0.01,22,-0.02,33.27,1.3889053209156894
100,100,100,100,100,100,100,100,100,100,100,100,2023-01-06,IDEA,7.9,7.9,7.7,7.8,0.0,-2.532,-1.266,2.532,0.0,0.0,6,1,2023,0.01,22,1.256,34.526,1.4063499717463903
101,101,101,101,101,101,101,101,101,101,101,101,2023-01-09,IDEA,7.8,7.85,7.35,7.45,0.641,-5.769,-4.487,5.769,0.641,0.641,9,1,2023,0.01,22,-0.02,34.506,1.406068701752041
102,102,102,102,102,102,102,102,102,102,102,102,2023-01-10,IDEA,7.4,7.5,7.15,7.25,1.351,-3.378,-2.027,3.378,1.351,1.351,10,1,2023,0.01,22,-0.02,34.486,1.4057874880116907
103,103,103,103,103,103,103,103,103,103,103,103,2023-01-11,IDEA,7.3,7.55,7.15,7.45,3.425,-2.055,2.055,3.425,2.055,2.055,11,1,2023,0.01,22,-0.02,34.465999999999994,1.4055063305140885
104,104,104,104,104,104,104,104,104,104,104,104,2023-01-12,IDEA,7.45,7.45,7.15,7.35,0.0,-4.027,-1.342,4.027,0.0,0.0,12,1,2023,0.01,22,1.332,35.797999999999995,1.4242276748365361
105,105,105,105,105,105,105,105,105,105,105,105,2023-01-13,IDEA,7.35,7.5,7.2,7.3,2.041,-2.041,-0.68,2.041,2.041,2.041,13,1,2023,0.01,22,-0.02,35.77799999999999,1.4239428293015688
106,106,106,106,106,106,106,106,106,106,106,106,2023-01-16,IDEA,7.3,7.35,7.1,7.2,0.685,-2.74,-1.37,2.74,0.685,0.685,16,1,2023,0.01,22,-0.02,35.75799999999999,1.4236580407357085
107,107,107,107,107,107,107,107,107,107,107,107,2023-01-17,IDEA,7.2,7.35,7.15,7.25,2.083,-0.694,0.694,2.083,0.694,0.694,17,1,2023,0.01,22,-0.02,35.737999999999985,1.4233733091275613
108,108,108,108,108,108,108,108,108,108,108,108,2023-01-18,IDEA,7.25,7.35,7.15,7.3,1.379,-1.379,0.69,1.379,1.379,1.379,18,1,2023,0.01,22,-0.02,35.71799999999998,1.4230886344657359
109,109,109,109,109,109,109,109,109,109,109,109,2023-01-19,IDEA,7.3,7.6,7.25,7.4,4.11,-0.685,1.37,4.11,0.685,0.685,19,1,2023,0.01,22,-0.02,35.69799999999998,1.4228040167388427
110,110,110,110,110,110,110,110,110,110,110,110,2023-01-20,IDEA,7.45,7.45,7.2,7.25,0.0,-3.356,-2.685,3.356,0.0,0.0,20,1,2023,0.01,22,2.6750000000000003,38.372999999999976,1.4608640241866069
111,111,111,111,111,111,111,111,111,111,111,111,2023-01-23,IDEA,7.3,7.3,7.0,7.05,0.0,-4.11,-3.425,4.11,0.0,0.0,23,1,2023,0.01,22,3.415,41.787999999999975,1.5107525306125793
112,112,112,112,112,112,112,112,112,112,112,112,2023-01-24,IDEA,7.05,7.2,6.95,7.05,2.128,-1.418,0.0,2.128,1.418,1.418,24,1,2023,0.01,22,-0.02,41.76799999999997,1.5104503801064568
113,113,113,113,113,113,113,113,113,113,113,113,2023-01-25,IDEA,7.05,7.05,6.7,6.75,0.0,-4.965,-4.255,4.965,0.0,0.0,25,1,2023,0.01,22,4.245,46.01299999999997,1.574568998741976
114,114,114,114,114,114,114,114,114,114,114,114,2023-01-27,IDEA,6.8,6.85,6.3,6.4,0.735,-7.353,-5.882,7.353,0.735,0.735,27,1,2023,0.01,22,-0.02,45.99299999999997,1.5742540849422275
115,115,115,115,115,115,115,115,115,115,115,115,2023-01-30,IDEA,6.45,7.1,6.4,6.8,10.078,-0.775,5.426,10.078,0.775,0.775,30,1,2023,0.01,22,-0.02,45.97299999999996,1.5739392341252392
116,116,116,116,116,116,116,116,116,116,116,116,2023-01-31,IDEA,6.9,7.15,6.75,7.05,3.623,-2.174,2.174,3.623,2.174,2.174,31,1,2023,0.01,22,-0.02,45.95299999999996,1.5736244462784141
117,117,117,117,117,117,117,117,117,117,117,117,2023-02-01,IDEA,7.15,7.2,6.6,6.7,0.699,-7.692,-6.294,7.692,0.699,0.699,1,2,2023,0.01,22,-0.02,45.93299999999996,1.5733097213891585
118,118,118,118,118,118,118,118,118,118,118,118,2023-02-02,IDEA,6.7,7.05,6.6,6.8,5.224,-1.493,1.493,5.224,1.493,1.493,2,2,2023,0.01,22,-0.02,45.912999999999954,1.5729950594448807
119,119,119,119,119,119,119,119,119,119,119,119,2023-02-03,IDEA,6.8,7.0,6.45,6.85,2.941,-5.147,0.735,5.147,2.941,2.941,3,2,2023,0.01,22,-0.02,45.89299999999995,1.5726804604329918
120,120,120,120,120,120,120,120,120,120,120,120,2023-02-06,IDEA,7.5,8.6,7.5,8.25,14.667,0.0,10.0,14.667,0.0,0.0,6,2,2023,0.01,22,9.99,55.88299999999995,1.7297912384302478
121,121,121,121,121,121,121,121,121,121,121,121,2023-02-07,IDEA,8.55,8.55,7.8,7.95,0.0,-8.772,-7.018,8.772,0.0,0.0,7,2,2023,0.01,22,7.008,62.890999999999956,1.8510150084194394
122,122,122,122,122,122,122,122,122,122,122,122,2023-02-08,IDEA,8.05,8.05,7.65,7.9,0.0,-4.969,-1.863,4.969,0.0,0.0,8,2,2023,0.01,22,1.853,64.74399999999996,1.8853143165254516
